pp,video,dial,t_begin_s,t_mid_s,t_end_s,duration_s,x_fix,y_fix
13,7,4,20.768,21.2065,21.645,0.877,288.55,800.5
13,7,6,21.70375,21.85187,22.0,0.29625,1627.1,753.0
13,7,6,22.0,22.20012,22.40025,0.40025,1627.1,753.0
13,7,3,22.43125,23.173,23.91475,1.4835,1730.45,218.5
13,7,3,23.97125,23.98562,24.0,0.02875,1729.15,197.1
13,7,3,24.0,24.10538,24.21075,0.21075,1729.15,197.1
13,7,3,24.22175,24.4815,24.74125,0.5195,1760.65,208.8
13,7,1,24.8,24.8855,24.971,0.171,495.2,239.5
13,7,1,24.98575,25.075,25.16425,0.1785,418.7,255.45
13,7,6,25.21475,25.299,25.38325,0.1685,1400.3,754.35
13,7,6,25.3985,25.4535,25.5085,0.11,1495.75,795.6
13,7,5,25.54425,25.655,25.76575,0.2215,923.4,829.0
13,7,4,25.80225,25.90113,26.0,0.19775,331.4,814.5
13,7,4,26.0,26.01537,26.03075,0.03075,331.4,814.5
13,7,2,26.078,26.228,26.378,0.3,955.3,188.75
13,7,3,26.4175,26.533,26.6485,0.231,1696.2,162.5
13,7,1,26.77925,26.856,26.93275,0.1535,306.05,317.0
13,7,1,26.945,27.042,27.139,0.194,342.7,264.85
13,7,1,27.14975,27.4825,27.81525,0.6655,470.72831,250.84669
13,7,4,27.85925,27.92963,28.0,0.14075,340.5,798.5
13,7,4,28.0,28.00487,28.00975,0.00975,340.5,798.5
13,7,2,28.057,28.1395,28.222,0.165,854.4,114.0
13,7,1,28.2555,28.4,28.5445,0.289,336.2,153.6
13,7,4,28.5855,28.7985,29.0115,0.426,301.4,819.2
13,7,1,29.05075,29.2775,29.50425,0.4535,402.7,190.55
13,7,1,29.517,29.7585,30.0,0.483,386.35,273.75
13,7,1,30.0,30.062,30.124,0.124,386.35,273.75
13,7,3,30.18075,30.2825,30.38425,0.2035,1629.3,211.05
13,7,1,30.44075,30.5605,30.68025,0.2395,371.5,285.65
13,7,4,30.7165,30.928,31.1395,0.423,287.6,839.45
13,7,1,31.17925,31.4785,31.77775,0.5985,400.05,268.0
13,7,3,31.83675,31.91837,32.0,0.16325,1630.3,216.2
13,7,3,32.0,32.08062,32.16125,0.16125,1630.3,216.2
13,7,3,32.1725,32.1945,32.2165,0.044,1667.75,204.15
13,7,1,32.267,32.339,32.411,0.144,491.2,227.8
13,7,1,32.427,32.759,33.091,0.664,403.25,305.55
13,7,4,33.14325,33.194,33.24475,0.1015,317.95,826.1
13,7,3,33.62675,33.722,33.81725,0.1905,1628.7,190.0
13,7,3,33.83075,33.91537,34.0,0.16925,1690.1,216.15
13,7,3,34.0,34.03813,34.07625,0.07625,1690.1,216.15
13,7,1,34.1335,34.215,34.2965,0.163,303.45,309.8
13,7,1,34.30975,34.7535,35.19725,0.8875,405.7,301.6
13,7,2,35.22975,35.456,35.68225,0.4525,986.35,193.23266
13,7,2,35.69625,35.754,35.81175,0.1155,1001.1,107.15
13,7,1,35.851,35.9255,36.0,0.149,335.4,309.8
13,7,1,36.0,36.1705,36.341,0.341,335.4,309.8
13,7,5,36.383,36.5265,36.67,0.287,946.7,769.6
13,7,6,36.7095,37.019,37.3285,0.619,1601.2,731.15
13,7,3,37.36775,37.585,37.80225,0.4345,1672.2,174.4
13,7,2,37.83975,37.91988,38.0,0.16025,1157.6,168.76333
13,7,2,38.0,38.28063,38.56125,0.56125,1157.6,168.76333
13,7,6,38.6005,38.792,38.9835,0.383,1582.4,756.65
13,7,3,39.0155,39.1575,39.2995,0.284,1660.15,197.1
13,7,3,39.312,39.656,40.0,0.688,1722.65,209.25
13,7,3,40.0,40.138,40.276,0.276,1722.65,209.25
13,7,6,40.3115,40.427,40.5425,0.231,1609.1,783.1
13,7,6,40.554,40.672,40.79,0.236,1575.4,737.85
13,7,3,40.81975,40.9425,41.06525,0.2455,1696.5,287.5
13,7,6,41.4725,41.5375,41.6025,0.13,1671.8,822.3
13,7,1,41.66875,41.7485,41.82825,0.1595,496.5,281.6
13,7,4,42.36625,42.828,43.28975,0.9235,345.75,896.75
13,7,6,43.3225,43.3935,43.4645,0.142,1620.05,697.35
13,7,6,43.47875,43.696,43.91325,0.4345,1574.7,763.45
13,7,3,43.94525,43.97263,44.0,0.05475,1683.35,253.1
13,7,3,44.0,44.10287,44.20575,0.20575,1683.35,253.1
13,7,3,44.218,44.483,44.748,0.53,1731.4,221.4
13,7,6,44.78575,45.197,45.60825,0.8225,1572.5,738.1
13,7,5,45.647,45.739,45.831,0.184,925.3,804.7
13,7,1,45.8755,45.93775,46.0,0.1245,535.45,216.3
13,7,1,46.0,46.02375,46.0475,0.0475,535.45,216.3
13,7,3,46.0975,46.196,46.2945,0.197,1678.35,168.4
13,7,1,46.35125,47.17562,48.0,1.64875,403.5,312.8
13,7,1,48.0,48.03637,48.07275,0.07275,403.5,312.8
13,7,4,48.11225,48.269,48.42575,0.3135,341.4,869.1
13,7,1,48.47225,48.743,49.01375,0.5415,430.4875,224.90271
13,7,4,49.0525,49.158,49.2635,0.211,282.8,900.35
13,7,1,49.3075,49.48,49.6525,0.345,352.6,206.7
13,7,2,49.69175,49.831,49.97025,0.2785,953.45,164.7
13,7,2,49.98375,49.99188,50.0,0.01625,987.8,103.9
13,7,2,50.0,50.50562,51.01125,1.01125,987.8,103.9
13,7,5,51.058,51.158,51.258,0.2,1035.1,782.1
13,7,4,51.298,51.5915,51.885,0.587,369.4,786.15
13,7,5,51.92275,51.96138,52.0,0.07725,924.75,760.45
13,7,5,52.0,52.05313,52.10625,0.10625,924.75,760.45
13,7,3,52.149,52.292,52.435,0.286,1551.4,164.0
13,7,3,52.45025,52.785,53.11975,0.6695,1623.7,198.95
13,7,6,53.16075,53.2675,53.37425,0.2135,1550.45,817.75
13,7,6,53.3885,53.69425,54.0,0.6115,1545.9,718.45
13,7,6,54.0,54.08625,54.1725,0.1725,1545.9,718.45
13,7,1,54.23775,54.38,54.52225,0.2845,360.5,310.5
13,7,3,54.59675,54.765,54.93325,0.3365,1634.5,146.8
13,7,1,54.98975,55.1085,55.22725,0.2375,391.4,242.8
13,7,1,55.24025,55.4985,55.75675,0.5165,392.57736,327.2533
13,7,1,55.76875,55.88437,56.0,0.23125,366.92536,347.18409
13,7,1,56.0,56.29762,56.59525,0.59525,366.92536,347.18409
13,7,1,56.638,56.8205,57.003,0.365,340.8,187.6
13,7,2,57.04,57.1785,57.317,0.277,876.8,208.4
13,7,2,57.33325,57.426,57.51875,0.1855,988.8,193.6
13,7,1,57.55675,57.77837,58.0,0.44325,362.6,258.6
13,7,1,58.0,58.15762,58.31525,0.31525,362.6,258.6
13,7,4,58.35175,58.454,58.55625,0.2045,284.9,792.6
13,7,4,58.56725,58.6215,58.67575,0.1085,258.4,830.3
13,7,5,58.71525,58.8855,59.05575,0.3405,922.25,755.15
13,7,6,59.09625,59.1805,59.26475,0.1685,1590.6,763.6
13,7,5,59.305,59.4085,59.512,0.207,957.7,766.6
13,7,3,59.60075,59.6995,59.79825,0.1975,1616.1,215.7
13,7,3,59.81175,59.90588,60.0,0.18825,1693.85,222.65
13,7,3,60.0,60.35112,60.70225,0.70225,1693.85,222.65
13,7,6,60.742,60.956,61.17,0.428,1603.6,756.05
13,7,3,61.2035,61.3285,61.4535,0.25,1712.3,222.0
13,7,3,61.464,61.616,61.768,0.304,1753.0,197.6
13,7,2,61.81,61.905,62.0,0.19,1029.7,161.2
13,7,2,62.0,62.043,62.086,0.086,1029.7,161.2
13,7,1,62.1255,62.2405,62.3555,0.23,365.7,216.9
13,7,2,62.36875,63.053,63.73725,1.3685,1071.13799,196.99727
13,7,1,63.74775,63.87387,64.0,0.25225,344.5,256.0
13,7,1,64.0,64.59512,65.19025,1.19025,344.5,256.0
13,7,2,65.22725,65.3055,65.38375,0.1565,989.9,212.35
13,7,1,65.4205,65.5305,65.6405,0.22,415.2,258.0
13,7,4,66.179,66.2765,66.374,0.195,328.6,820.1
13,7,1,66.4205,66.593,66.7655,0.345,368.55,272.0
13,7,1,66.777,67.1,67.423,0.646,398.9,298.75
13,7,6,67.47825,67.584,67.68975,0.2115,1469.85,755.15
13,7,6,67.705,67.7375,67.77,0.065,1561.0,723.55
13,7,1,67.831,67.9155,68.0,0.169,322.4,300.45
13,7,1,68.0,68.042,68.084,0.084,322.4,300.45
13,7,1,68.095,68.308,68.521,0.426,376.1,288.7
13,7,6,68.57675,68.6705,68.76425,0.1875,1689.4,750.45
13,7,6,68.77775,69.054,69.33025,0.5525,1579.55,753.3
13,7,1,69.39325,69.4615,69.52975,0.1365,391.05,192.05
13,7,6,69.58875,69.6765,69.76425,0.1755,1499.8,762.7
13,7,6,69.77825,69.88913,70.0,0.22175,1592.5,735.1
13,7,6,70.0,70.42538,70.85075,0.85075,1592.5,735.1
13,7,1,70.9085,71.174,71.4395,0.531,343.15,254.3
13,7,6,71.4945,71.74725,72.0,0.5055,1572.0,738.7
13,7,6,72.0,72.01175,72.0235,0.0235,1572.0,738.7
13,7,3,72.05875,72.1585,72.25825,0.1995,1672.2,274.0
13,7,3,72.27175,72.3845,72.49725,0.2255,1717.0,219.9
13,7,6,72.533,72.646,72.759,0.226,1602.0,734.55
13,7,3,72.79425,72.9535,73.11275,0.3185,1671.4,208.35
13,7,3,73.12625,73.2215,73.31675,0.1905,1734.35,209.0
13,7,2,73.364,73.521,73.678,0.314,1060.25312,161.98086
13,7,3,73.71075,73.8085,73.90625,0.1955,1644.6,234.3
13,7,3,73.92,73.96,74.0,0.08,1701.1,213.6
13,7,3,74.0,74.3545,74.709,0.709,1701.1,213.6
13,7,6,74.7485,74.847,74.9455,0.197,1599.2,773.0
13,7,3,74.993,75.116,75.239,0.246,1708.05,198.7
13,7,6,75.278,75.4365,75.595,0.317,1579.35,783.8
13,7,6,75.608,75.718,75.828,0.22,1581.6,706.9
13,7,3,75.8625,75.93125,76.0,0.1375,1698.6,171.1
13,7,3,76.0,76.01725,76.0345,0.0345,1698.6,171.1
13,7,1,76.0935,76.2815,76.4695,0.376,341.65,298.8
13,7,3,76.53425,76.7115,76.88875,0.3545,1698.45,205.3
13,7,6,76.92625,77.0415,77.15675,0.2305,1632.2,849.1
13,7,6,77.17325,77.44,77.70675,0.5335,1587.5,724.75
13,7,3,77.745,77.8695,77.994,0.249,1708.1,150.55
13,7,3,78.00775,78.1385,78.26925,0.2615,1745.5,212.1
13,7,6,78.308,78.5055,78.703,0.395,1560.05,786.3
13,7,3,78.74575,79.154,79.56225,0.8165,1737.3,217.25
13,7,6,79.61325,79.80662,80.0,0.38675,1576.5,722.0
13,7,6,80.0,80.05738,80.11475,0.11475,1576.5,722.0
13,7,3,80.15375,80.2565,80.35925,0.2055,1658.15,245.05
13,7,3,80.3715,80.4165,80.4615,0.09,1698.6,201.6
13,7,2,80.515,80.9025,81.29,0.775,1083.26129,207.61129
13,7,6,81.32775,81.413,81.49825,0.1705,1623.0,792.85
13,7,1,82.36675,82.4415,82.51625,0.1495,483.85,166.6
13,7,1,82.531,82.656,82.781,0.25,403.7,233.4
13,7,5,84.15225,84.3415,84.53075,0.3785,961.4,795.7
13,7,1,84.57925,84.6575,84.73575,0.1565,417.7,193.0
13,7,1,84.75025,84.876,85.00175,0.2515,352.85,263.9
13,7,3,85.05825,85.1425,85.22675,0.1685,1551.7,381.2
13,7,3,85.245,85.3575,85.47,0.225,1649.05,212.0
13,7,2,85.511,85.6175,85.724,0.213,954.4,164.4
13,7,2,85.7365,85.86825,86.0,0.2635,941.7,228.05
13,7,2,86.0,86.05025,86.1005,0.1005,941.7,228.05
13,7,4,86.14625,86.3195,86.49275,0.3465,369.15,819.6
13,7,5,86.5285,86.5885,86.6485,0.12,941.9,789.8
13,7,6,86.68325,86.8195,86.95575,0.2725,1512.8,795.2
13,7,3,86.994,87.0735,87.153,0.159,1656.25,135.2
13,7,3,87.16675,87.2145,87.26225,0.0955,1682.25,203.5
13,7,1,87.898,87.949,88.0,0.102,360.0,308.5
13,7,1,88.0,88.1105,88.221,0.221,360.0,308.5
13,7,1,88.2355,88.379,88.5225,0.287,335.8,219.8
13,7,3,88.57875,88.759,88.93925,0.3605,1639.1,211.5
13,7,6,88.9745,89.1175,89.2605,0.286,1534.4,760.9
13,7,1,89.319,89.407,89.495,0.176,449.7,249.0
13,7,1,89.5105,89.564,89.6175,0.107,351.6,274.3
13,7,3,89.67275,89.7805,89.88825,0.2155,1552.2,243.7
14,1,2,0.25475,0.3295,0.40425,0.1495,928.4,171.2
14,1,2,0.42075,0.6475,0.87425,0.4535,1016.1,228.35
14,1,2,1.064,1.271,1.478,0.414,1007.4,244.8
14,1,1,1.518,1.606,1.694,0.176,510.8,138.3
14,1,3,1.759,1.8515,1.944,0.185,1628.7,205.9
14,1,3,1.96,1.98,2.0,0.04,1513.7,271.65
14,1,3,2.0,2.032,2.064,0.064,1513.7,271.65
14,1,2,2.10425,2.1875,2.27075,0.1665,1037.6,61.0
14,1,2,2.287,2.338,2.389,0.102,972.85,141.15
14,1,5,2.5785,2.659,2.7395,0.161,886.5,833.8
14,1,2,2.77775,2.9045,3.03125,0.2535,995.1,173.6
14,1,2,3.04275,3.255,3.46725,0.4245,985.6,229.65
14,1,2,3.482,3.644,3.806,0.324,1060.8,268.9
14,1,5,3.84625,3.916,3.98575,0.1395,795.3,729.8
14,1,5,4.00225,4.5195,5.03675,1.0345,901.8,759.35
14,1,2,5.07325,5.429,5.78475,0.7115,1031.3,309.7
14,1,3,5.829,5.9145,6.0,0.171,1601.5,171.5
14,1,3,6.0,6.052,6.104,0.104,1601.5,171.5
14,1,3,6.11875,6.1605,6.20225,0.0835,1515.7,158.8
14,1,1,6.26225,6.4025,6.54275,0.2805,364.8,156.5
14,1,2,6.591,6.709,6.827,0.236,1024.0,162.1
14,1,2,7.0405,7.334,7.6275,0.587,1001.9,204.85
14,1,2,7.831,7.8985,7.966,0.135,965.5,264.8
14,1,2,7.97775,7.98888,8.0,0.02225,1000.9,230.4
14,1,2,8.0,8.10612,8.21225,0.21225,1000.9,230.4
14,1,2,8.22525,8.3625,8.49975,0.2745,1055.05,259.2
14,1,5,8.536,8.615,8.694,0.158,972.1,760.7
14,1,5,8.70725,8.7695,8.83175,0.1245,935.1,819.8
14,1,6,8.87275,8.9885,9.10425,0.2315,1564.9,836.55
14,1,6,9.33475,9.373,9.41125,0.0765,1544.85,883.1
14,1,3,9.45525,9.5275,9.59975,0.1445,1562.5,194.9
14,1,5,9.65075,9.7135,9.77625,0.1255,1024.9,835.9
14,1,5,9.79175,9.89588,10.0,0.20825,935.35,774.7
14,1,5,10.0,10.03813,10.07625,0.07625,935.35,774.7
14,1,1,10.1455,10.29,10.4345,0.289,295.3,192.3
14,1,1,10.44575,10.527,10.60825,0.1625,320.1,152.8
14,1,4,10.65975,10.752,10.84425,0.1845,365.6,853.7
14,1,5,10.888,11.004,11.12,0.232,1001.5,756.2
14,1,5,11.13375,11.3575,11.58125,0.4475,955.7,793.6
14,1,2,11.6255,11.81275,12.0,0.3745,1039.45,215.05
14,1,2,12.0,12.04075,12.0815,0.0815,1039.45,215.05
14,1,1,12.176,12.279,12.382,0.206,489.2,181.9
14,1,2,12.421,12.508,12.595,0.174,1055.95,144.35
14,1,2,12.60725,12.8825,13.15775,0.5505,1002.8,158.2
14,1,2,13.17225,13.478,13.78375,0.6115,1046.0,244.9
14,1,4,13.83975,13.91988,14.0,0.16025,423.45,866.4
14,1,4,14.0,14.02212,14.04425,0.04425,423.45,866.4
14,1,5,14.09175,14.2435,14.39525,0.3035,1001.9,761.7
14,1,5,14.409,14.4495,14.49,0.081,922.15,769.9
14,1,2,14.52925,14.6595,14.78975,0.2605,1026.3,253.75
14,1,1,14.85375,14.9125,14.97125,0.1175,456.1,206.0
14,1,2,15.011,15.1485,15.286,0.275,1048.0,243.2
14,1,5,15.3535,15.498,15.6425,0.289,928.65,759.65
14,1,1,15.697,15.8035,15.91,0.213,414.3,219.3
14,1,1,15.926,15.963,16.0,0.074,402.95,121.1
14,1,1,16.0,16.018,16.036,0.036,402.95,121.1
14,1,3,16.0955,16.1795,16.2635,0.168,1503.4,165.15
14,1,3,16.27875,16.3335,16.38825,0.1095,1594.55,186.7
14,1,6,16.4325,16.513,16.5935,0.161,1578.7,904.8
14,1,5,16.626,16.7925,16.959,0.333,1032.15,789.2
14,1,5,16.9725,17.1875,17.4025,0.43,944.95,788.5
14,1,5,17.41525,17.6435,17.87175,0.4565,917.15,734.7
14,1,2,17.9165,17.95825,18.0,0.0835,1016.65,268.45
14,1,2,18.0,18.42675,18.8535,0.8535,1016.65,268.45
14,1,1,18.9005,18.966,19.0315,0.131,467.3,94.95
14,1,5,19.08525,19.314,19.54275,0.4575,958.20164,776.95852
14,1,4,19.58275,19.663,19.74325,0.1605,395.6,912.8
14,1,1,19.79025,19.89513,20.0,0.20975,406.65,179.3
14,1,1,20.0,20.01037,20.02075,0.02075,406.65,179.3
14,1,1,20.03525,20.1895,20.34375,0.3085,392.3,86.6
14,1,1,20.3545,20.4295,20.5045,0.15,395.5,33.85
14,1,3,20.72375,21.268,21.81225,1.0885,1507.0,88.9
14,1,5,21.8585,21.92925,22.0,0.1415,956.0,773.65
14,1,5,22.0,22.04075,22.0815,0.0815,956.0,773.65
14,1,5,22.09475,22.302,22.50925,0.4145,893.6,755.9
14,1,3,22.56175,22.681,22.80025,0.2385,1537.6,141.7
14,1,2,22.90875,22.998,23.08725,0.1785,986.3,235.3
14,1,2,23.10175,23.4275,23.75325,0.6515,1116.98138,309.08837
14,1,2,23.99625,23.99813,24.0,0.00375,1034.5,214.05
14,1,2,24.0,24.09688,24.19375,0.19375,1034.5,214.05
14,1,2,24.20825,24.411,24.61375,0.4055,1110.6,245.6
14,1,2,24.624,25.057,25.49,0.866,1079.75,284.05
14,1,5,25.732,25.802,25.872,0.14,908.8,744.0
14,1,2,25.92025,25.96012,26.0,0.07975,963.2,287.3
14,1,2,26.0,26.03037,26.06075,0.06075,963.2,287.3
14,1,2,26.076,26.169,26.262,0.186,990.7,188.75
14,1,2,26.276,26.382,26.488,0.212,1056.8,267.3
14,1,1,26.53275,26.6665,26.80025,0.2675,411.5,57.9
14,1,3,26.86775,26.976,27.08425,0.2165,1616.6,132.4
14,1,3,27.097,27.195,27.293,0.196,1551.15,116.3
14,1,2,27.33775,27.425,27.51225,0.1745,965.2,214.6
14,1,2,27.5245,27.6175,27.7105,0.186,978.9,169.05
14,1,2,27.7295,27.86475,28.0,0.2705,1081.2,117.3
14,1,2,28.0,28.04675,28.0935,0.0935,1081.2,117.3
14,1,5,28.13425,28.217,28.29975,0.1655,953.0,685.45
14,1,5,28.3135,28.378,28.4425,0.129,922.5,752.5
14,1,2,28.47875,28.6285,28.77825,0.2995,1099.0,228.0
14,1,2,28.792,28.952,29.112,0.32,1011.0,221.8
14,1,4,29.16275,29.257,29.35125,0.1885,382.6,855.2
14,1,4,29.3625,29.454,29.5455,0.183,348.55,897.7
14,1,2,29.7505,29.817,29.8835,0.133,980.9,186.55
14,1,1,29.9235,29.96175,30.0,0.0765,362.4,128.4
14,1,1,30.0,30.05225,30.1045,0.1045,362.4,128.4
14,1,5,30.3195,30.458,30.5965,0.277,900.4,787.1
14,1,4,30.63725,30.73,30.82275,0.1855,380.6,887.25
14,1,2,30.876,31.0175,31.159,0.283,950.0,110.0
14,1,2,31.172,31.2365,31.301,0.129,989.4,57.2
14,1,1,31.33925,31.4155,31.49175,0.1525,355.2,82.0
14,1,5,31.54725,31.629,31.71075,0.1635,840.2,868.3
14,1,4,31.73925,31.801,31.86275,0.1235,448.4,907.5
14,1,5,31.89775,31.94888,32.0,0.10225,880.95,771.3
14,1,5,32.0,32.02712,32.05425,0.05425,880.95,771.3
14,1,2,32.09975,32.215,32.33025,0.2305,1036.95,185.5
14,1,2,32.34275,32.517,32.69125,0.3485,1055.2,251.8
14,1,5,32.73325,32.8365,32.93975,0.2065,862.4,752.5
14,1,4,32.97475,33.036,33.09725,0.1225,345.1,893.75
14,1,5,33.139,33.3195,33.5,0.361,954.5,701.5
14,1,1,33.5475,33.652,33.7565,0.209,371.9,146.3
14,1,2,33.80125,33.871,33.94075,0.1395,1094.5,198.75
14,1,1,33.97925,33.98963,34.0,0.02075,426.4,84.9
14,1,1,34.0,34.14288,34.28575,0.28575,426.4,84.9
14,1,2,34.32825,34.466,34.60375,0.2755,1032.7,253.05
14,1,2,34.62075,34.8535,35.08625,0.4655,977.3,179.75
14,1,2,35.099,35.365,35.631,0.532,1015.85,224.4
14,1,5,35.663,35.7475,35.832,0.169,970.45,684.9
14,1,5,35.84725,35.92363,36.0,0.15275,912.55,771.4
14,1,5,36.0,36.01087,36.02175,0.02175,912.55,771.4
14,1,5,36.03275,36.17,36.30725,0.2745,887.65,731.3
14,1,4,36.34375,36.3975,36.45125,0.1075,422.0,802.3
14,1,2,36.5065,36.645,36.7835,0.277,1007.25,175.15
14,1,2,36.801,36.8995,36.998,0.197,1032.9,59.05
14,1,5,37.04525,37.17,37.29475,0.2495,935.1,778.9
14,1,5,37.30825,37.65413,38.0,0.69175,881.7,728.55
14,1,5,38.0,38.15937,38.31875,0.31875,881.7,728.55
14,1,2,38.3625,38.485,38.6075,0.245,1026.0,230.65
14,1,1,38.6535,38.7385,38.8235,0.17,488.5,110.7
14,1,4,38.87475,38.9695,39.06425,0.1895,324.6,749.7
14,1,1,39.1025,39.198,39.2935,0.191,334.9,98.7
14,1,1,39.30825,39.419,39.52975,0.2215,401.6,49.1
14,1,2,39.58025,39.678,39.77575,0.1955,1153.65,180.6
14,1,5,39.82425,39.91213,40.0,0.17575,930.5,765.6
14,1,5,40.0,40.04587,40.09175,0.09175,930.5,765.6
14,1,5,40.1035,40.22,40.3365,0.233,892.1,727.35
14,1,2,40.37925,40.784,41.18875,0.8095,1050.3,247.95
14,1,4,41.275,41.34,41.405,0.13,455.4,859.4
14,1,4,41.42025,41.5215,41.62275,0.2025,364.05,883.1
14,1,5,41.664,41.832,42.0,0.336,926.6,756.05
14,1,5,42.0,42.28,42.56,0.56,926.6,756.05
14,1,2,42.5965,42.705,42.8135,0.217,996.0,352.05
14,1,5,42.84925,42.97,43.09075,0.2415,892.1,805.85
14,1,4,43.124,43.2225,43.321,0.197,425.0,927.85
14,1,2,43.557,43.5965,43.636,0.079,1004.2,300.65
14,1,5,43.66525,43.83263,44.0,0.33475,927.8,778.55
14,1,5,44.0,44.03737,44.07475,0.07475,927.8,778.55
14,1,2,44.12,44.1985,44.277,0.157,982.4,395.7
14,1,2,44.296,44.443,44.59,0.294,978.1,237.4
14,1,1,44.65725,44.7305,44.80375,0.1465,441.2,117.4
14,1,5,44.84575,45.016,45.18625,0.3405,953.3,746.1
14,1,5,45.20475,45.2985,45.39225,0.1875,1103.9,769.3
14,1,5,45.406,45.5295,45.653,0.247,1021.9,748.9
14,1,5,45.66675,45.7175,45.76825,0.1015,945.0,767.5
14,1,6,45.808,45.904,46.0,0.192,1583.9,868.8
14,1,6,46.0,46.0935,46.187,0.187,1583.9,868.8
14,1,6,46.20175,46.2605,46.31925,0.1175,1583.9,963.6
14,1,5,46.3655,46.4425,46.5195,0.154,893.8,775.7
14,1,5,46.53075,46.7425,46.95425,0.4235,920.2,741.7
14,1,2,47.00325,47.2685,47.53375,0.5305,1030.55,233.1
14,1,2,47.54925,47.679,47.80875,0.2595,1082.6,163.5
14,1,3,47.8495,47.92475,48.0,0.1505,1574.7,161.75
14,1,3,48.0,48.06675,48.1335,0.1335,1574.7,161.75
14,1,3,48.148,48.4895,48.831,0.683,1442.64575,131.77251
14,1,1,49.04275,49.1615,49.28025,0.2375,407.7,100.05
14,1,1,49.29225,49.363,49.43375,0.1415,376.9,59.3
14,1,4,49.64,49.7205,49.801,0.161,380.9,860.65
14,1,5,49.8385,49.906,49.9735,0.135,937.4,720.05
14,1,2,50.0215,50.106,50.1905,0.169,941.65,217.0
14,1,2,50.2045,50.3815,50.5585,0.354,1005.9,275.9
14,1,5,50.59375,50.677,50.76025,0.1665,948.1,702.4
14,1,5,50.7725,50.9075,51.0425,0.27,908.95,741.1
14,1,2,51.0775,51.148,51.2185,0.141,1017.1,418.95
14,1,5,51.248,51.3435,51.439,0.191,956.3,722.9
14,1,5,51.45,51.65,51.85,0.4,908.9,742.7
14,1,2,51.89075,51.94537,52.0,0.10925,1023.45,281.5
14,1,2,52.0,52.05513,52.11025,0.11025,1023.45,281.5
14,1,3,52.514,52.617,52.72,0.206,1420.5,193.9
14,1,2,52.749,53.089,53.429,0.68,1011.6,246.35
14,1,5,53.4705,53.593,53.7155,0.245,951.2,807.0
14,1,2,53.763,53.8625,53.962,0.199,972.4,297.0
14,1,4,54.004,54.078,54.152,0.148,472.0,794.5
14,1,4,54.1675,54.2925,54.4175,0.25,390.8,878.1
14,1,1,54.4665,54.6615,54.8565,0.39,347.4,134.2
14,1,2,54.8955,54.959,55.0225,0.127,918.3,195.3
14,1,3,55.07225,55.2015,55.33075,0.2585,1617.1,183.35
14,1,6,55.3775,55.481,55.5845,0.207,1617.5,798.0
14,1,5,55.69975,55.84987,56.0,0.30025,894.4,738.7
14,1,5,56.0,56.60963,57.21925,1.21925,894.4,738.7
14,1,4,57.25675,57.62837,58.0,0.74325,356.1,956.4
14,1,4,58.0,58.22263,58.44525,0.44525,356.1,956.4
14,1,3,58.67575,58.782,58.88825,0.2125,1536.6,179.8
14,1,3,58.90225,58.936,58.96975,0.0675,1487.15,146.0
14,1,2,59.00375,59.0945,59.18525,0.1815,978.4,196.65
14,1,3,59.22625,59.33,59.43375,0.2075,1565.6,105.1
14,1,3,59.44725,59.72362,60.0,0.55275,1514.3,105.85
14,1,3,60.0,60.05638,60.11275,0.11275,1514.3,105.85
14,1,5,60.28125,60.3455,60.40975,0.1285,1014.3,729.9
14,1,2,60.44275,60.5995,60.75625,0.3135,985.2,178.3
14,1,3,60.9155,60.993,61.0705,0.155,1485.0,116.7
14,1,3,61.086,61.114,61.142,0.056,1556.95,96.7
14,1,4,61.2415,61.361,61.4805,0.239,292.8,890.8
14,1,4,61.49525,61.5305,61.56575,0.0705,354.95,829.7
14,1,1,61.60825,61.7085,61.80875,0.2005,336.4,89.7
14,1,2,61.84775,61.92387,62.0,0.15225,962.1,118.7
14,1,2,62.0,62.03063,62.06125,0.06125,962.1,118.7
14,1,2,62.07525,62.259,62.44275,0.3675,965.9,203.2
14,1,2,62.46825,62.525,62.58175,0.1135,1019.6,408.8
14,1,5,62.61125,62.6865,62.76175,0.1505,979.65,774.8
14,1,6,62.805,62.8865,62.968,0.163,1596.15,748.1
14,1,3,63.016,63.189,63.362,0.346,1663.2,139.3
14,1,6,63.4735,63.541,63.6085,0.135,1447.8,847.1
14,1,6,63.62825,63.81413,64.0,0.37175,1607.4,865.4
14,1,6,64.0,64.09037,64.18075,0.18075,1607.4,865.4
14,1,6,64.1985,64.265,64.3315,0.133,1558.5,974.2
14,1,5,64.373,64.4635,64.554,0.181,982.6,807.6
14,1,2,64.5925,64.688,64.7835,0.191,1018.5,274.85
14,1,5,64.8205,64.895,64.9695,0.149,862.05,812.6
14,1,5,64.98275,65.084,65.18525,0.2025,903.75,758.7
14,1,2,65.22375,65.323,65.42225,0.1985,1060.8,186.3
14,1,2,65.4365,65.71825,66.0,0.5635,1005.05,225.5
14,1,2,66.0,66.26275,66.5255,0.5255,1005.05,225.5
14,1,4,66.58375,66.691,66.79825,0.2145,372.7,833.9
14,1,2,66.85275,66.9085,66.96425,0.1115,939.9,313.95
14,1,2,66.98025,67.37,67.75975,0.7795,1026.5,244.4
14,1,3,67.80225,67.90113,68.0,0.19775,1604.4,177.45
14,1,3,68.0,68.04688,68.09375,0.09375,1604.4,177.45
14,1,2,68.13575,68.2375,68.33925,0.2035,1061.1,270.5
